Pose/Time (ns),TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815,TEM-Ala237Arg/Cefixime - PersScore 0.450 PoseScore 1.639
9.37,2.81676436,1.632852366
9.371,2.816776002,1.63286002
9.372,2.816779828,1.632867549
9.373,2.816805934,1.63287827
9.374,2.816830976,1.632916702
9.375,2.816821967,1.632924919
9.376,2.81684689,1.632972628
9.377,2.816832387,1.633031464
9.378,2.816848023,1.633062873
9.379,2.816832139,1.633128941
9.38,2.816829915,1.633160512
9.381,2.816801143,1.633218317
9.382,2.816813069,1.633257759
9.383,2.816832362,1.633359772
9.384,2.816860078,1.633459516
9.385,2.816882835,1.633520452
9.386,2.816902857,1.633588413
9.387,2.816910621,1.633648063
9.388,2.816927321,1.633701675
9.389,2.816954918,1.633749201
9.39,2.816979504,1.63382125
9.391,2.817010511,1.633960215
9.392,2.817006884,1.634051567
9.393,2.817034292,1.634116976
9.394,2.817054343,1.634192004
9.395,2.817062237,1.634267124
9.396,2.817063557,1.634366479
9.397,2.817030326,1.634449861
9.398,2.817033624,1.634493906
9.399,2.817000113,1.634534294
9.4,2.816970723,1.634590288
9.401,2.816942154,1.634638836
9.402,2.816938246,1.634682816
9.403,2.816947363,1.634736755
9.404,2.816959924,1.634813647
9.405,2.816998069,1.634872821
9.406,2.816982098,1.634956038
9.407,2.817017561,1.635024579
9.408,2.817049982,1.635122437
9.409,2.817062221,1.635212663
9.41,2.817043541,1.635295047
9.411,2.81703195,1.63535634
9.412,2.817028604,1.635460879
9.413,2.817023951,1.635553875
9.414,2.817007265,1.63564934
9.415,2.816979859,1.635681376
9.416,2.816971026,1.635793028
9.417,2.817015987,1.635900913
9.418,2.817010633,1.635955815
9.419,2.817015661,1.63605237
9.42,2.817069963,1.636131092
9.421,2.817112091,1.636235617
9.422,2.817134801,1.636327845
9.423,2.817151554,1.636404853
9.424,2.817231261,1.636529293
9.425,2.817295566,1.636631513
9.426,2.817368685,1.636679877
9.427,2.817399405,1.636806311
9.428,2.817443411,1.63691942
9.429,2.81750277,1.637020739
9.43,2.817553916,1.637111241
9.431,2.817583278,1.637197033
9.432,2.817585596,1.637257322
9.433,2.817614637,1.637282009
9.434,2.817691299,1.637381772
9.435,2.817761374,1.637456039
9.436,2.817829455,1.637528275
9.437,2.817898012,1.637615048
9.438,2.817961404,1.63771819
9.439,2.818081895,1.637831796
9.44,2.818167687,1.637993767
9.441,2.818283736,1.638098464
9.442,2.818336728,1.63821391
9.443,2.818446627,1.638292157
9.444,2.818457906,1.638437995
9.445,2.818521795,1.6385833
9.446,2.818635122,1.638686332
9.447,2.818722876,1.638815719
9.448,2.818783974,1.638927947
9.449,2.818810291,1.639013287
9.45,2.818842155,1.639151838
9.451,2.818888712,1.63922238
9.452,2.818914765,1.639337069
9.453,2.818980543,1.639406262
9.454,2.819001323,1.639477328
9.455,2.819014417,1.639603903
9.456,2.819068074,1.639735901
9.457,2.819136406,1.639878101
9.458,2.819179958,1.639957188
9.459,2.819233211,1.640067876
9.46,2.819244716,1.640145656
9.461,2.819288849,1.640269141
9.462,2.819311574,1.640373732
9.463,2.819360229,1.640475754
9.464,2.819434712,1.640563422
9.465,2.819497918,1.640633774
9.466,2.819559837,1.640719811
9.467,2.819628038,1.64084229
9.468,2.819650571,1.640978294
9.469,2.819684543,1.641081166
9.47,2.819714213,1.641194679
9.471,2.819757329,1.641270979
9.472,2.819781312,1.641357432
9.473,2.819819795,1.641440839
9.474,2.819837595,1.641574254
9.475,2.81987125,1.641648196
9.476,2.819890892,1.641718109
9.477,2.819895327,1.641837729
9.478,2.819888937,1.641941829
9.479,2.819945257,1.642000602
9.48,2.819973931,1.642089846
9.481,2.820003116,1.642193028
9.482,2.820021715,1.642269232
9.483,2.820037313,1.642362386
9.484,2.820056412,1.642485712
9.485,2.820068116,1.642558981
9.486,2.820116284,1.642641008
9.487,2.820187919,1.642713302
9.488,2.8202525,1.642826147
9.489,2.82032745,1.642947703
9.49,2.820396205,1.643049125
9.491,2.820478995,1.643124768
9.492,2.820527196,1.643167046
9.493,2.820544622,1.643210859
9.494,2.820600399,1.643309952
9.495,2.820619112,1.64343156
9.496,2.82061827,1.643525249
9.497,2.820611075,1.643644695
9.498,2.820648161,1.643790012
9.499,2.820678177,1.643982079
9.5,2.820746236,1.644155256
9.501,2.820833721,1.644256221
9.502,2.820885743,1.644409728
9.503,2.820980387,1.644513937
9.504,2.820979122,1.644594682
9.505,2.821030145,1.644699831
9.506,2.821039843,1.6448565
9.507,2.82105452,1.644965418
9.508,2.82109085,1.645083329
9.509,2.821117232,1.645190776
9.51,2.821170024,1.645283981
9.511,2.821206554,1.645389095
9.512,2.821230635,1.64550651
9.513,2.821244213,1.645626399
9.514,2.821295346,1.6457905
9.515,2.821334382,1.645916266
9.516,2.821409861,1.646056323
9.517,2.821474917,1.64607024
9.518,2.821566628,1.646125981
9.519,2.821631756,1.646188334
9.52,2.821638351,1.646254123
9.521,2.82165648,1.646336064
9.522,2.82165869,1.646407753
9.523,2.821669065,1.64642645
9.524,2.821678026,1.646522243
9.525,2.821682864,1.646631005
9.526,2.821688798,1.646756616
9.527,2.821692054,1.646811467
9.528,2.8216699,1.646901451
9.529,2.821698745,1.646919511
9.53,2.821750833,1.646960363
9.531,2.821804617,1.647027516
9.532,2.821808146,1.647153805
9.533,2.821859562,1.647280697
9.534,2.821897258,1.647363005
9.535,2.821922871,1.64742018
9.536,2.821920807,1.647435323
9.537,2.821944647,1.647460303
9.538,2.821976434,1.64751793
9.539,2.821969586,1.647583711
9.54,2.821973467,1.647656461
9.541,2.822002045,1.647711409
9.542,2.821998132,1.647780863
9.543,2.82200423,1.647816839
9.544,2.822019804,1.647904055
9.545,2.822038604,1.648006091
9.546,2.822044663,1.648027314
9.547,2.822114681,1.648067137
9.548,2.822130893,1.648093327
9.549,2.822121862,1.64813337
9.55,2.822136062,1.648186333
9.551,2.82216704,1.648248965
9.552,2.822181849,1.648297891
9.553,2.822202562,1.648309414
9.554,2.822257996,1.648410387
9.555,2.822345403,1.648493405
9.556,2.822428569,1.648613962
9.557,2.822514347,1.648696299
9.558,2.822580248,1.648780954
9.559,2.822667743,1.648814836
9.56,2.822735447,1.648862913
9.561,2.822829613,1.648979858
9.562,2.82288831,1.649027205
9.563,2.822988185,1.649068683
9.564,2.823072013,1.649187557
9.565,2.823163333,1.649271708
9.566,2.823227069,1.649364601
9.567,2.823290504,1.649371609
9.568,2.823367559,1.649400534
9.569,2.823443764,1.649514038
9.57,2.82350396,1.649638409
9.571,2.82356963,1.64972003
9.572,2.823684841,1.649840565
9.573,2.823767793,1.649931427
9.574,2.823850129,1.650014698
9.575,2.823960663,1.650016706
9.576,2.824031548,1.650045915
9.577,2.824085343,1.650113095
9.578,2.824173037,1.650131487
9.579,2.824237257,1.650165227
9.58,2.824330142,1.650261939
9.581,2.824427684,1.650308888
9.582,2.824512118,1.650417091
9.583,2.824621107,1.650538127
9.584,2.824723297,1.650651275
9.585,2.824808963,1.650751788
9.586,2.824842798,1.650831777
9.587,2.824897156,1.650913345
9.588,2.824934202,1.650951742
9.589,2.825027737,1.651016468
9.59,2.825114221,1.65109387
9.591,2.825225218,1.651166726
9.592,2.825296376,1.651276724
9.593,2.825404915,1.651372703
9.594,2.82546677,1.651499792
9.595,2.825546388,1.651560777
9.596,2.825608117,1.651756037
9.597,2.825634767,1.651883601
9.598,2.825719101,1.651968193
9.599,2.825797896,1.652124149
9.6,2.825872566,1.652228871
9.601,2.82594805,1.652366289
9.602,2.826032955,1.652519532
9.603,2.826058017,1.652639996
9.604,2.826093754,1.65270677
9.605,2.82613914,1.652840183
9.606,2.826220668,1.652964005
9.607,2.826312615,1.6531083
9.608,2.826373643,1.653200104
9.609,2.826461695,1.653329968
9.61,2.826531802,1.653374854
9.611,2.826614047,1.653446893
9.612,2.826655109,1.653612212
9.613,2.826733922,1.653700243
9.614,2.826815863,1.653855552
9.615,2.826912778,1.65397804
9.616,2.826948423,1.654112925
9.617,2.827014583,1.6542607
9.618,2.827101818,1.654361953
9.619,2.827096649,1.654458011
9.62,2.827146729,1.654583351
9.621,2.827209286,1.654673811
9.622,2.827293627,1.654776663
9.623,2.82729728,1.654847661
9.624,2.827347959,1.654950598
9.625,2.827389189,1.655018201
9.626,2.827494268,1.655063887
9.627,2.827539961,1.655071918
9.628,2.827593124,1.655079388
9.629,2.827687108,1.655193156
9.63,2.827698802,1.655276298
9.631,2.827730334,1.655263128
9.632,2.827750958,1.655290641
9.633,2.827818542,1.655314296
9.634,2.827892461,1.655375798
9.635,2.827918549,1.655381336
9.636,2.827948875,1.655499405
9.637,2.827975394,1.655544608
9.638,2.827994386,1.655600214
9.639,2.828021291,1.655673839
9.64,2.828045702,1.655728648
9.641,2.828131289,1.655805328
9.642,2.828212147,1.655902225
9.643,2.828289438,1.655979579
9.644,2.828383366,1.656051781
9.645,2.828405367,1.656146391
9.646,2.828451183,1.656203922
9.647,2.828525794,1.656285482
9.648,2.828579572,1.656382009
9.649,2.828634569,1.656425019
9.65,2.828682989,1.656564629
9.651,2.828709146,1.656618589
9.652,2.82869924,1.656711368
9.653,2.828717913,1.656856734
9.654,2.828732826,1.65696209
9.655,2.828718546,1.657086473
9.656,2.828763091,1.657159598
9.657,2.828828253,1.657188834
9.658,2.828891821,1.657301209
9.659,2.828963707,1.657317868
9.66,2.82903054,1.657384508
9.661,2.829102383,1.65739316
9.662,2.829189891,1.65744628
9.663,2.829248193,1.657557352
9.664,2.829307142,1.657679949
9.665,2.829318519,1.65783685
9.666,2.829391526,1.657874861
9.667,2.829465073,1.657952797
9.668,2.829472709,1.657975415
9.669,2.829532326,1.657988485
9.67,2.829601394,1.658026298
9.671,2.829689526,1.658081641
9.672,2.829735252,1.658148216
9.673,2.829760227,1.658260792
9.674,2.829780113,1.658325473
9.675,2.829799069,1.658442108
9.676,2.829823936,1.658512729
9.677,2.829850868,1.658570633
9.678,2.829879326,1.658702624
9.679,2.829917302,1.658720629
9.68,2.829913289,1.658741329
9.681,2.829919553,1.65876745
9.682,2.829913011,1.658833459
9.683,2.829899033,1.658796102
9.684,2.829899569,1.658813233
9.685,2.829905449,1.65887162
9.686,2.829892007,1.658905972
9.687,2.82990363,1.658935321
9.688,2.829949923,1.659017397
9.689,2.829941427,1.659027249
9.69,2.829978013,1.65912499
9.691,2.829989668,1.659228094
9.692,2.830005189,1.659314202
9.693,2.830014195,1.659402991
9.694,2.830007405,1.65943193
9.695,2.829977768,1.659452122
9.696,2.829978108,1.659488318
9.697,2.829983163,1.659539736
9.698,2.830002158,1.659679462
9.699,2.830041888,1.659787725
9.7,2.830064829,1.659839885
9.701,2.830072454,1.659915843
9.702,2.830118618,1.659996938
9.703,2.830137177,1.66001497
9.704,2.830152336,1.66010108
9.705,2.830210939,1.660168202
9.706,2.830287664,1.660274602
9.707,2.830336987,1.660379928
9.708,2.830392546,1.660427181
9.709,2.830470298,1.660490801
9.71,2.830558233,1.660537224
9.711,2.830583539,1.660580023
9.712,2.830673628,1.660633642
9.713,2.83070194,1.660677347
9.714,2.83072976,1.660782334
9.715,2.830803066,1.660877757
9.716,2.830845647,1.660985815
9.717,2.830945025,1.66105615
9.718,2.831041229,1.66119538
9.719,2.831147453,1.661296063
9.72,2.831260563,1.661379604
9.721,2.831304367,1.661413719
9.722,2.831396175,1.66151509
9.723,2.83151656,1.66152372
9.724,2.831651031,1.661543892
9.725,2.831757358,1.661626237
9.726,2.831857078,1.661637185
9.727,2.831941396,1.661765509
9.728,2.832063071,1.661865762
9.729,2.832173321,1.661904742
9.73,2.832262172,1.661943692
9.731,2.832368104,1.662005796
9.732,2.832477804,1.662006791
9.733,2.832547531,1.662065203
9.734,2.832591112,1.662145343
9.735,2.832631698,1.662218772
9.736,2.832712284,1.662318355
9.737,2.832778341,1.662325454
9.738,2.832860533,1.662460207
9.739,2.832916153,1.662536799
9.74,2.832954913,1.662614795
9.741,2.833002105,1.662717817
9.742,2.833061609,1.6628214
9.743,2.833084171,1.662852974
9.744,2.833164095,1.662906701
9.745,2.833146698,1.66306571
9.746,2.833155354,1.663182738
9.747,2.83315166,1.663300128
9.748,2.833152563,1.663410367
9.749,2.833131254,1.663494383
9.75,2.833121855,1.663620599
9.751,2.833119827,1.663729439
9.752,2.833112529,1.663793747
9.753,2.833116162,1.663968891
9.754,2.833131186,1.664139453
9.755,2.833132328,1.664280878
9.756,2.833136031,1.664402612
9.757,2.83313389,1.664598022
9.758,2.833132723,1.664698071
9.759,2.833146748,1.664755903
9.76,2.833160868,1.664872032
9.761,2.833202625,1.665070014
9.762,2.833219404,1.665197946
9.763,2.833248094,1.665238641
9.764,2.833271707,1.665283396
9.765,2.833294574,1.665302696
9.766,2.83332571,1.665501702
9.767,2.833346618,1.665527761
9.768,2.833360016,1.665618873
9.769,2.833388526,1.665640927
9.77,2.833455641,1.665795606
9.771,2.833476326,1.66582636
9.772,2.833504376,1.665878111
9.773,2.833530997,1.665992683
9.774,2.833519978,1.666049443
9.775,2.833509068,1.666041536
9.776,2.833506561,1.666028412
9.777,2.833536067,1.666055809
9.778,2.833603747,1.666194177
9.779,2.833683026,1.666227598
9.78,2.833711638,1.666285775
9.781,2.83373699,1.666376252
9.782,2.833825364,1.666471127
9.783,2.833882172,1.666503697
9.784,2.833919188,1.666526615
9.785,2.833978815,1.666582657
9.786,2.834032939,1.666660045
9.787,2.834088266,1.666706254
9.788,2.834081911,1.666746742
9.789,2.834057718,1.666732199
9.79,2.834052581,1.666821339
9.791,2.834030636,1.666799123
9.792,2.834007422,1.666853959
9.793,2.833972724,1.666930397
9.794,2.833945703,1.666987167
9.795,2.833921713,1.667021375
9.796,2.833885184,1.667042275
9.797,2.833869219,1.667054769
9.798,2.833862679,1.667138328
9.799,2.833875347,1.667161716
9.8,2.833851267,1.667159869
9.801,2.833856341,1.667150296
9.802,2.833854129,1.667185567
9.803,2.833866118,1.667217485
9.804,2.833892597,1.667227318
9.805,2.833908411,1.667255941
9.806,2.833961818,1.667277116
9.807,2.83397539,1.667296175
9.808,2.833990066,1.667312954
9.809,2.834012737,1.667341486
9.81,2.833993515,1.667349921
9.811,2.833998412,1.667466096
9.812,2.833980175,1.667491934
9.813,2.833975727,1.66753872
9.814,2.833956507,1.667614366
9.815,2.833942797,1.667630084
9.816,2.833874577,1.667637765
9.817,2.83382449,1.66765503
9.818,2.833796122,1.667705571
9.819,2.833771654,1.667713909
9.82,2.833688158,1.667831001
9.821,2.833649553,1.667900672
9.822,2.833631241,1.667977987
9.823,2.833627809,1.668021578
9.824,2.83357658,1.668000472
9.825,2.83358288,1.668053925
9.826,2.833535787,1.668200266
9.827,2.833493482,1.668300406
9.828,2.833469168,1.66835137
9.829,2.833425458,1.668451541
9.83,2.833376498,1.668512062
9.831,2.833359882,1.668553745
9.832,2.833335098,1.66865479
9.833,2.833301073,1.668732337
9.834,2.833297131,1.668778435
9.835,2.833289439,1.668873441
9.836,2.833270785,1.668865054
9.837,2.833248755,1.668985271
9.838,2.833238144,1.669109237
9.839,2.83325027,1.669294862
9.84,2.833258864,1.669428095
9.841,2.833246917,1.669613841
9.842,2.833229106,1.669724839
9.843,2.833204455,1.66980425
9.844,2.833190197,1.669949842
9.845,2.833172813,1.669956834
9.846,2.833128074,1.670025193
9.847,2.833115008,1.670109637
9.848,2.833086902,1.670273709
9.849,2.833072645,1.670308284
9.85,2.833082722,1.670358485
9.851,2.833125292,1.670326856
9.852,2.833110867,1.670356332
9.853,2.833082187,1.670404575
9.854,2.833062478,1.670453865
9.855,2.833076397,1.67059251
9.856,2.833049434,1.670700546
9.857,2.832999226,1.670820622
9.858,2.832957777,1.670986114
9.859,2.832935051,1.671062742
9.86,2.832936626,1.671237298
9.861,2.832931754,1.671324097
9.862,2.83293109,1.671464091
9.863,2.832954739,1.671495438
9.864,2.832977492,1.67162277
9.865,2.833000764,1.671708582
9.866,2.833003017,1.67179188
9.867,2.833044309,1.671899528
9.868,2.833048646,1.671978354
9.869,2.833062577,1.672023888
9.87,2.833086726,1.672034615
9.871,2.833081792,1.672058323
9.872,2.83310566,1.672159254
9.873,2.833134935,1.672250447
9.874,2.833174865,1.672319927
9.875,2.833222151,1.672396021
9.876,2.833194064,1.672409475
9.877,2.833205178,1.67250499
9.878,2.833199769,1.672554536
9.879,2.833210091,1.672554499
9.88,2.833209548,1.672594457
9.881,2.833220881,1.672630521
9.882,2.833231856,1.67278776
9.883,2.833237756,1.672931396
9.884,2.833278486,1.673039651
9.885,2.833283596,1.673040646
9.886,2.833334557,1.673183319
9.887,2.833334743,1.673325819
9.888,2.833307783,1.673375248
9.889,2.833381453,1.673485394
9.89,2.833429022,1.673531425
9.891,2.833473965,1.673588389
9.892,2.83347092,1.673609555
9.893,2.833467879,1.673644639
9.894,2.833482077,1.673760849
9.895,2.833491437,1.673852102
9.896,2.833486676,1.67397467
9.897,2.833461419,1.6740135
9.898,2.833460268,1.674094924
9.899,2.833484283,1.674168105
9.9,2.833502784,1.674192625
9.901,2.833518963,1.67426834
9.902,2.833511103,1.674284408
9.903,2.833505897,1.674502691
9.904,2.83347702,1.674670646
9.905,2.833449819,1.674762572
9.906,2.833419769,1.674782311
9.907,2.833428689,1.67495984
9.908,2.833502292,1.674967071
9.909,2.833502742,1.675132451
9.91,2.833535449,1.675192636
9.911,2.833560296,1.675257164
9.912,2.833566112,1.675343092
9.913,2.833572705,1.675381734
9.914,2.833580565,1.675440573
9.915,2.833584975,1.675478673
9.916,2.833577913,1.675538691
9.917,2.833576099,1.675562283
9.918,2.833608259,1.67560171
9.919,2.833613687,1.675617713
9.92,2.833605221,1.675645026
9.921,2.833612234,1.675622023
9.922,2.833641392,1.675607509
9.923,2.83362451,1.675602315
9.924,2.833565224,1.675585215
9.925,2.833571884,1.675599359
9.926,2.833568854,1.675610263
9.927,2.833584388,1.675603938
9.928,2.833605682,1.675699722
9.929,2.833662597,1.675716066
9.93,2.83375844,1.675834175
9.931,2.833855642,1.676002389
9.932,2.833902781,1.676103796
9.933,2.834010394,1.676187859
9.934,2.834083004,1.676298938
9.935,2.834157546,1.676506421
9.936,2.834248483,1.676566271
9.937,2.8342842,1.676684058
9.938,2.834356116,1.676668032
9.939,2.834389484,1.676836594
9.94,2.834463311,1.676963321
9.941,2.834501554,1.677004553
9.942,2.834531769,1.677033293
9.943,2.834541417,1.677226433
9.944,2.834573993,1.67726861
9.945,2.834637803,1.677388305
9.946,2.834723526,1.677481604
9.947,2.834814098,1.677574963
9.948,2.834844633,1.677640137
9.949,2.834929149,1.677734705
9.95,2.834994595,1.677959742
9.951,2.834995774,1.678027519
9.952,2.835030304,1.67803523
9.953,2.835071469,1.678015836
9.954,2.83514814,1.678026206
9.955,2.83515339,1.678116176
9.956,2.835150462,1.678120154
9.957,2.835197199,1.678166111
9.958,2.835206202,1.678154433
9.959,2.835206638,1.678201538
9.96,2.835200297,1.678325069
9.961,2.835215182,1.678376491
9.962,2.835235576,1.678580671
9.963,2.835228564,1.678673963
9.964,2.835275909,1.678821246
9.965,2.835313586,1.678880208
9.966,2.835369595,1.678956713
9.967,2.835456456,1.67892603
