Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815
5.793,1.006767011,2.553956494
5.794,1.006766167,2.554277416
5.795,1.006786108,2.554670729
5.796,1.006798066,2.555030463
5.797,1.006854165,2.555424656
5.798,1.006829271,2.555801599
5.799,1.006861053,2.556243331
5.8,1.00692559,2.55666181
5.801,1.006943747,2.557029867
5.802,1.006936207,2.557485906
5.803,1.00694802,2.557820842
5.804,1.006961421,2.558202881
5.805,1.007006635,2.558547869
5.806,1.007037376,2.558831759
5.807,1.007071835,2.559011433
5.808,1.007102964,2.559431326
5.809,1.007138527,2.559817091
5.81,1.007185672,2.560123544
5.811,1.007236875,2.560480601
5.812,1.007273463,2.560807181
5.813,1.007292524,2.561038644
5.814,1.00732759,2.561345343
5.815,1.007392489,2.561726456
5.816,1.007466634,2.562029616
5.817,1.007535206,2.562326894
5.818,1.007545108,2.562634949
5.819,1.007617795,2.563030538
5.82,1.007717554,2.563378615
5.821,1.007774205,2.56376844
5.822,1.00781691,2.56418623
5.823,1.007830922,2.564466366
5.824,1.007890524,2.564837545
5.825,1.007920733,2.565160038
5.826,1.007945198,2.565495949
5.827,1.007975166,2.565760062
5.828,1.007999995,2.566051863
5.829,1.008018822,2.566439518
5.83,1.008067929,2.566811913
5.831,1.008070946,2.567075075
5.832,1.008085554,2.56735682
5.833,1.008080879,2.567622268
5.834,1.008107741,2.567843401
5.835,1.008120596,2.567982422
5.836,1.008160528,2.568225439
5.837,1.0081816,2.568386819
5.838,1.008174103,2.568634382
5.839,1.008173094,2.568836471
5.84,1.008201653,2.569131786
5.841,1.008279211,2.569353608
5.842,1.008306202,2.569593577
5.843,1.008349685,2.569686407
5.844,1.008341205,2.56983064
5.845,1.008391373,2.569980831
5.846,1.00846145,2.570125351
5.847,1.008521495,2.570350738
5.848,1.008534735,2.570516948
5.849,1.008537043,2.570708804
5.85,1.008527189,2.570900233
5.851,1.008521299,2.57116248
5.852,1.008502596,2.571340857
5.853,1.008468012,2.571549065
5.854,1.008434485,2.571716672
5.855,1.008470534,2.571961737
5.856,1.008447426,2.572187749
5.857,1.008474331,2.572391433
5.858,1.00854276,2.572581095
5.859,1.008564544,2.572811535
5.86,1.008595092,2.572931434
5.861,1.008616276,2.572939563
5.862,1.008625401,2.573104577
5.863,1.008618117,2.573207693
5.864,1.008563973,2.573298553
5.865,1.008541038,2.573435993
5.866,1.008491951,2.573486934
5.867,1.008424706,2.573555329
5.868,1.00846403,2.573705675
5.869,1.008399982,2.573888106
5.87,1.008366191,2.574115783
5.871,1.008337358,2.57424614
5.872,1.008282267,2.574291535
5.873,1.008310559,2.574292734
5.874,1.008348539,2.574307329
5.875,1.008347562,2.574312544
5.876,1.008327272,2.574338396
5.877,1.008383358,2.574368307
5.878,1.008450013,2.574399757
5.879,1.008393495,2.574453104
5.88,1.008442157,2.574502125
5.881,1.008505398,2.574551665
5.882,1.008576776,2.574566196
5.883,1.008533809,2.574588172
5.884,1.008505574,2.574683929
5.885,1.008612323,2.574685596
5.886,1.008624716,2.574714817
5.887,1.008604033,2.574742777
5.888,1.008641519,2.574768937
5.889,1.008651737,2.574766702
5.89,1.008711657,2.574749685
5.891,1.008643884,2.574728863
5.892,1.008582123,2.574708456
5.893,1.008623186,2.574691873
5.894,1.008579087,2.574777761
5.895,1.008648246,2.574794016
5.896,1.008576761,2.574766972
5.897,1.008599107,2.574746
5.898,1.008574011,2.574736191
5.899,1.008582778,2.574749802
5.9,1.008596156,2.574811571
5.901,1.008572037,2.574866404
5.902,1.008525386,2.574905532
5.903,1.008529306,2.574977022
5.904,1.00854694,2.575056632
5.905,1.008504815,2.575118693
5.906,1.008533674,2.575200912
5.907,1.008569044,2.575299953
5.908,1.008576916,2.57536387
5.909,1.008561404,2.575424706
5.91,1.008532739,2.575447289
5.911,1.008566966,2.575533455
5.912,1.008612501,2.575652736
5.913,1.008629116,2.575744934
5.914,1.008626143,2.575813288
5.915,1.008684448,2.575919182
5.916,1.00867722,2.576026957
5.917,1.008619946,2.576125543
5.918,1.008638444,2.576219967
5.919,1.008609792,2.576367622
5.92,1.008595004,2.576465748
5.921,1.008600092,2.576590804
5.922,1.008586534,2.576631453
5.923,1.008581014,2.576677763
5.924,1.008548657,2.57669962
5.925,1.008535925,2.576723123
5.926,1.008494965,2.57674392
5.927,1.008453826,2.576836718
5.928,1.008423269,2.576926601
5.929,1.008372715,2.576977765
5.93,1.008359382,2.5770417
5.931,1.008322725,2.577083293
5.932,1.008290823,2.577159361
5.933,1.008225369,2.577235136
5.934,1.00816232,2.577331499
5.935,1.008140845,2.57739617
5.936,1.00814939,2.577487636
5.937,1.008192248,2.577599094
5.938,1.008200128,2.577636635
5.939,1.008191977,2.577730098
5.94,1.008206803,2.577725309
5.941,1.00825119,2.577774512
5.942,1.008294706,2.577873759
5.943,1.008329121,2.577931166
5.944,1.008368617,2.577973452
5.945,1.008374737,2.577995665
5.946,1.008368408,2.578054509
5.947,1.008323194,2.578112431
5.948,1.008346001,2.578214913
5.949,1.008335141,2.578337816
5.95,1.008320309,2.57841776
5.951,1.008377632,2.578451318
5.952,1.00840167,2.57849056
5.953,1.008407271,2.57853919
5.954,1.008418064,2.578641674
5.955,1.008450255,2.578724813
5.956,1.008482084,2.578830462
5.957,1.008473477,2.578941358
5.958,1.00851391,2.579039416
5.959,1.008484379,2.579080185
5.96,1.008499087,2.57919516
5.961,1.008560088,2.579335299
5.962,1.008550665,2.579394093
5.963,1.008514239,2.579497713
5.964,1.00847163,2.579511166
5.965,1.008468327,2.579616481
5.966,1.008428151,2.579728118
5.967,1.0084525,2.579909712
5.968,1.008501259,2.580000704
5.969,1.00847784,2.580110834
5.97,1.008490674,2.580268914
5.971,1.008438925,2.580439793
5.972,1.00844838,2.580521731
5.973,1.00847377,2.580607259
5.974,1.00848649,2.580673779
5.975,1.008502577,2.580758928
5.976,1.008487423,2.5808336
5.977,1.008512108,2.580910903
5.978,1.00856135,2.58097457
5.979,1.008582836,2.581049635
5.98,1.008618942,2.581145457
5.981,1.008640432,2.581258409
5.982,1.008652838,2.581397484
5.983,1.008682436,2.581553261
5.984,1.008750582,2.581649847
5.985,1.008794529,2.581851165
5.986,1.008850871,2.582044365
5.987,1.008894097,2.58222176
5.988,1.008951715,2.582355232
5.989,1.009006989,2.582540152
5.99,1.009011938,2.582680747
5.991,1.009041175,2.582801686
5.992,1.00907256,2.582921578
5.993,1.009071792,2.582995819
5.994,1.009096029,2.583127353
5.995,1.009112234,2.583224056
5.996,1.009141254,2.58333545
5.997,1.009177049,2.583430091
5.998,1.009228669,2.583561458
5.999,1.009280159,2.583698649
6,1.009323682,2.583827117
6.001,1.009310605,2.584008013
6.002,1.009337045,2.584185824
6.003,1.009356101,2.584329148
6.004,1.009373111,2.584427428
6.005,1.009389271,2.584507126
6.006,1.009393963,2.584605061
6.007,1.009375438,2.584713353
6.008,1.009371277,2.584878364
6.009,1.009372734,2.585030604
6.01,1.009344333,2.585186198
6.011,1.009365727,2.585329851
6.012,1.009297755,2.585510092
6.013,1.00927242,2.585627378
6.014,1.00924626,2.585792652
6.015,1.009281672,2.585923249
6.016,1.009309088,2.586048233
6.017,1.009278303,2.586255036
6.018,1.009271093,2.586440595
6.019,1.009250193,2.58659949
6.02,1.009263692,2.586824568
6.021,1.009267201,2.587049205
6.022,1.009230906,2.587105142
6.023,1.00925102,2.5871958
6.024,1.0093021,2.587281294
6.025,1.009329824,2.587356946
6.026,1.009370062,2.587554151
6.027,1.009401045,2.58779731
6.028,1.009369467,2.588064716
6.029,1.009285373,2.588271578
6.03,1.009296801,2.58853586
6.031,1.009345294,2.58880075
6.032,1.009380847,2.589026555
6.033,1.009377818,2.589343773
6.034,1.009382191,2.589570986
6.035,1.009406484,2.589730277
6.036,1.009412701,2.589889111
6.037,1.009458396,2.589985406
6.038,1.009509081,2.59000616
6.039,1.009583234,2.590104567
6.04,1.009643896,2.590155083
6.041,1.009686697,2.590219515
6.042,1.009753449,2.590378569
6.043,1.009782153,2.5905165
6.044,1.00977066,2.590612763
6.045,1.009814036,2.59069021
6.046,1.00991222,2.590826013
6.047,1.009929791,2.591050357
6.048,1.009927796,2.591409038
6.049,1.009931668,2.59167111
6.05,1.009928549,2.591936288
6.051,1.009904486,2.592219854
6.052,1.009909924,2.592590773
6.053,1.009933002,2.592901458
6.054,1.009965866,2.59320407
6.055,1.009977381,2.593472811
6.056,1.010064906,2.593607201
6.057,1.010081975,2.593855809
6.058,1.010112395,2.594060467
6.059,1.01018131,2.594195675
6.06,1.010189192,2.594435217
6.061,1.010176849,2.594691857
6.062,1.010203776,2.594896192
6.063,1.010269788,2.59508102
6.064,1.010296884,2.595276111
6.065,1.010356867,2.595500347
6.066,1.010395369,2.595547279
6.067,1.010402398,2.595601436
6.068,1.010480195,2.595617268
6.069,1.0105093,2.595711332
6.07,1.010529892,2.595811434
6.071,1.010598872,2.595839505
6.072,1.010632493,2.595904591
6.073,1.010654479,2.595977122
6.074,1.010715329,2.596121333
6.075,1.010711157,2.596283754
6.076,1.010721344,2.596393388
6.077,1.010783969,2.596481395
6.078,1.010775695,2.59667291
6.079,1.010782116,2.596847719
6.08,1.010765476,2.59704486
6.081,1.010753029,2.597190392
6.082,1.010752021,2.597378469
6.083,1.010732485,2.597456867
6.084,1.010727181,2.597519437
6.085,1.010738526,2.597588087
6.086,1.010769967,2.597748747
6.087,1.010785328,2.597945129
6.088,1.01084135,2.598151787
6.089,1.010911137,2.598523022
6.09,1.010948546,2.59877215
6.091,1.01097003,2.599094478
6.092,1.010973929,2.599290326
6.093,1.010988183,2.599532467
6.094,1.011003102,2.599733313
6.095,1.011022675,2.600035612
6.096,1.010990636,2.60017081
6.097,1.011024611,2.600436178
6.098,1.011052625,2.600714317
6.099,1.011069761,2.600931803
6.1,1.011106376,2.60130396
6.101,1.011170966,2.60160888
6.102,1.01121844,2.60194176
6.103,1.011211464,2.602192224
6.104,1.011235828,2.602481447
6.105,1.011199498,2.602729868
6.106,1.011270432,2.602993711
6.107,1.01132695,2.603212738
6.108,1.01137041,2.603363282
6.109,1.011425325,2.603503987
6.11,1.011403657,2.603713974
6.111,1.011415267,2.603991171
6.112,1.011407413,2.604125378
6.113,1.011418094,2.604290071
6.114,1.011433724,2.604388815
6.115,1.011420218,2.604443171
6.116,1.011445556,2.604457431
6.117,1.011471153,2.604516804
6.118,1.011555359,2.604577663
6.119,1.01164664,2.604678839
6.12,1.011711647,2.604780493
6.121,1.011721991,2.604872762
6.122,1.011703264,2.605001711
6.123,1.011673086,2.605101289
6.124,1.011646414,2.605166252
6.125,1.011612661,2.605255077
6.126,1.011600231,2.60536534
6.127,1.011584275,2.605480928
6.128,1.011618977,2.605576597
6.129,1.01158613,2.605619411
6.13,1.011576274,2.605705508
6.131,1.011597161,2.605806938
6.132,1.01158209,2.605798383
6.133,1.011577272,2.606001665
6.134,1.011602195,2.606070029
6.135,1.011641536,2.606266377
6.136,1.011667921,2.606545415
6.137,1.011681876,2.606803457
6.138,1.011680564,2.606990006
6.139,1.01171693,2.607175977
6.14,1.011698841,2.607366365
6.141,1.011708941,2.607549349
6.142,1.011719875,2.607721942
6.143,1.011698905,2.607889587
6.144,1.011696128,2.608027627
6.145,1.011731006,2.608284557
6.146,1.011711456,2.608502487
6.147,1.0117044,2.608740259
6.148,1.011663124,2.608957049
6.149,1.011646134,2.609199294
6.15,1.011651465,2.609427624
6.151,1.011655608,2.609624156
6.152,1.011671556,2.609803919
6.153,1.011637111,2.609977333
6.154,1.011621076,2.610128867
6.155,1.01159977,2.610297485
6.156,1.011601488,2.610515854
6.157,1.011572018,2.610592459
6.158,1.011572824,2.610683349
6.159,1.0115767,2.610798816
6.16,1.011604515,2.610980125
6.161,1.011585577,2.611088678
6.162,1.011567086,2.611131167
6.163,1.011593972,2.611288805
6.164,1.011568993,2.611328016
6.165,1.011541428,2.611355469
6.166,1.011547013,2.61139338
6.167,1.01150494,2.611449856
6.168,1.01150131,2.611518455
6.169,1.011457681,2.611587901
6.17,1.011459534,2.611682203
6.171,1.011421812,2.611746768
6.172,1.011411704,2.611868058
6.173,1.011416477,2.612076043
6.174,1.011424104,2.612261657
6.175,1.011380848,2.612485249
6.176,1.011446154,2.612633763
6.177,1.011462487,2.612805579
6.178,1.011436856,2.613024238
6.179,1.011495762,2.613255736
6.18,1.011491852,2.613360764
6.181,1.011458811,2.613519054
6.182,1.011390114,2.613724698
6.183,1.011319159,2.613841962
6.184,1.011361349,2.614032451
6.185,1.011362568,2.614114589
6.186,1.011395773,2.614280465
6.187,1.011390169,2.614342917
6.188,1.011375828,2.614443985
6.189,1.011433851,2.614501573
6.19,1.011458279,2.614603193
6.191,1.011488791,2.614675365
6.192,1.011546787,2.614729712
6.193,1.011552061,2.614813446
6.194,1.011566393,2.614847087
6.195,1.011600675,2.614916258
6.196,1.011654828,2.615068072
6.197,1.011695857,2.615214483
6.198,1.011729403,2.615417268
6.199,1.011801409,2.615560588
6.2,1.011819299,2.615771751
6.201,1.011831385,2.615881518
6.202,1.011835395,2.615989412
6.203,1.011883052,2.616131056
6.204,1.011913996,2.616262257
6.205,1.011958358,2.616512094
6.206,1.011968849,2.61670893
6.207,1.012025621,2.616811374
6.208,1.012058492,2.616966189
6.209,1.012044942,2.617138043
6.21,1.012077708,2.617381153
6.211,1.012078664,2.61748174
6.212,1.012082428,2.61762769
6.213,1.012036679,2.617737435
6.214,1.012044301,2.617823295
6.215,1.012019981,2.617921542
6.216,1.012053409,2.618029702
6.217,1.01210339,2.618150456
6.218,1.012109888,2.618340889
6.219,1.012145409,2.618455497
6.22,1.01217863,2.618525631
6.221,1.012211751,2.618668763
6.222,1.012262057,2.618838058
6.223,1.012289126,2.619014855
6.224,1.012299364,2.619238289
6.225,1.012298673,2.61939995
6.226,1.012275442,2.619591202
6.227,1.012311504,2.61986679
6.228,1.01228526,2.620117187
6.229,1.012311451,2.620371108
6.23,1.012351654,2.620541592
6.231,1.01237554,2.620720598
6.232,1.012412272,2.620839197
6.233,1.012385579,2.620915313
6.234,1.012418337,2.621093709
6.235,1.012445603,2.621295877
6.236,1.012440137,2.621402148
6.237,1.012422926,2.621498707
6.238,1.012409154,2.62161636
6.239,1.012497542,2.621751102
6.24,1.012516838,2.621975505
6.241,1.012510863,2.622216787
6.242,1.012556905,2.622332135
6.243,1.012573806,2.622560946
6.244,1.012608545,2.62271484
6.245,1.012644359,2.622957901
6.246,1.012707941,2.623238459
6.247,1.012768664,2.623526817
6.248,1.012839318,2.623811481
6.249,1.012904769,2.623947979
6.25,1.012923482,2.624167851
6.251,1.012921273,2.624405057
6.252,1.012984207,2.624736113
6.253,1.013004819,2.625016057
6.254,1.013024587,2.625289255
6.255,1.013076108,2.625485933
6.256,1.013100534,2.62564636
6.257,1.013152449,2.625700219
6.258,1.013237914,2.625724723
6.259,1.013278908,2.62595414
6.26,1.013318943,2.626069165
6.261,1.013358105,2.626085291
6.262,1.013418496,2.626127452
6.263,1.013436934,2.626122112
6.264,1.013478444,2.626166835
6.265,1.01351541,2.626197641
6.266,1.013561254,2.626231866
6.267,1.013603483,2.62629333
6.268,1.013666443,2.626342778
6.269,1.013686999,2.626333057
6.27,1.013698499,2.626324737
6.271,1.013707104,2.626299802
6.272,1.013743898,2.626275662
6.273,1.013788125,2.626271819
6.274,1.013813432,2.626256601
6.275,1.013818247,2.626252758
6.276,1.013860914,2.626315343
6.277,1.01388512,2.626400623
6.278,1.013910603,2.626405829
6.279,1.013915198,2.626411736
6.28,1.013916431,2.626449716
6.281,1.013949466,2.626448086
6.282,1.013995399,2.626476422
6.283,1.014055557,2.626480405
6.284,1.014050683,2.626493107
6.285,1.014015101,2.626557592
6.286,1.014050647,2.626614121
6.287,1.014108052,2.626665705
6.288,1.014149647,2.626741951
6.289,1.014219616,2.6268349
6.29,1.014225108,2.626926182
6.291,1.014246295,2.626994759
6.292,1.014295888,2.627055697
6.293,1.014328909,2.627146106
6.294,1.014363496,2.627244386
6.295,1.014405478,2.627394498
6.296,1.014401982,2.627529182
6.297,1.014460945,2.627654342
6.298,1.014501156,2.62778472
6.299,1.014497172,2.627959495
6.3,1.014473715,2.628081945
6.301,1.014492117,2.628234075
6.302,1.014602868,2.628329248
6.303,1.014718578,2.628405495
6.304,1.014808221,2.628539284
6.305,1.014871603,2.628709838
6.306,1.014940611,2.628985131
6.307,1.015042427,2.629246832
6.308,1.015095092,2.62951443
6.309,1.015151067,2.629770164
6.31,1.015237948,2.629982674
6.311,1.015336754,2.630203542
6.312,1.015388673,2.630445981
6.313,1.015503273,2.630743613
6.314,1.015599271,2.630960886
6.315,1.015671953,2.631187117
6.316,1.015699598,2.631445543
6.317,1.015700634,2.631688501
6.318,1.015657148,2.631943563
6.319,1.015705234,2.632080685
6.32,1.015689316,2.632225685
6.321,1.015725536,2.632465476
6.322,1.015703644,2.63273378
6.323,1.015693961,2.632961066
6.324,1.015683563,2.633136874
6.325,1.015700096,2.633420729
6.326,1.015812968,2.633663168
6.327,1.015887497,2.633861135
6.328,1.016000863,2.634082052
6.329,1.016084246,2.634273077
6.33,1.016150637,2.634495739
6.331,1.016238693,2.63475312
6.332,1.016286059,2.634992614
6.333,1.016338107,2.635267545
6.334,1.016401492,2.635456618
6.335,1.016442947,2.635669532
6.336,1.016502196,2.635896666
6.337,1.016565769,2.636160023
6.338,1.016688683,2.636402088
6.339,1.016751631,2.63662289
6.34,1.016823504,2.636975572
6.341,1.016815534,2.637181945
6.342,1.016823579,2.637457005
6.343,1.016796507,2.637663918
6.344,1.016792223,2.637879793
6.345,1.016741842,2.638108718
6.346,1.016761433,2.638342324
6.347,1.016771453,2.638627829
6.348,1.016771097,2.638935534
6.349,1.016765978,2.639293225
6.35,1.01672883,2.639602615
6.351,1.016721773,2.639803641
6.352,1.016666941,2.640028504
6.353,1.016637082,2.640281734
6.354,1.0166069,2.640471373
6.355,1.016607719,2.640674524
6.356,1.01659716,2.640847048
6.357,1.016584747,2.64103687
6.358,1.016572939,2.64125387
6.359,1.016592968,2.641407111
6.36,1.016576624,2.641548624
6.361,1.016555126,2.641733536
6.362,1.016521138,2.641970987
6.363,1.016537772,2.642230516
6.364,1.016528825,2.642405618
6.365,1.016531003,2.642677005
6.366,1.016535124,2.642897832
6.367,1.016529883,2.643136051
6.368,1.016510587,2.643449021
6.369,1.016495967,2.643701543
6.37,1.016459553,2.643933752
6.371,1.016470906,2.644127494
6.372,1.016480148,2.644229729
6.373,1.016491868,2.644290987
6.374,1.016528595,2.644463732
6.375,1.016552472,2.644621438
6.376,1.016545082,2.644792502
6.377,1.016514453,2.644925437
6.378,1.016494416,2.645130234
6.379,1.016468711,2.645357089
6.38,1.016473602,2.645555768
6.381,1.016446811,2.645738777
6.382,1.01637796,2.645987693
6.383,1.016348467,2.646117437
6.384,1.016369671,2.646274696
6.385,1.016392575,2.646516425
6.386,1.016365772,2.646674907
6.387,1.016381253,2.646771415
6.388,1.01638236,2.647088818
6.389,1.016378572,2.647374981
6.39,1.016319556,2.647600646
